Municipio,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023
Yopal (Cas) Cap.,150.35839738687474,228.69194559672718,264.3906262636317,278.76685230834784,209.57888299798734,183.16917228270262,196.97447210841474,240.30553929357978,178.9344811731011,269.9010729944698
Pitalito (Hui),139.08205841446454,214.63232549458755,244.146321139905,187.42531633137452,198.61851574875965,253.390379059377,293.8661276529581,291.4193200215866,260.81901760719586,258.09390063384825
Guadalajara De Buga (Vac),368.2135322423888,362.07537175970214,293.85975306301395,198.94370366861665,153.67125328315498,148.07194737990585,253.5964946294932,297.74990550683054,267.30185962439873,299.6220503577974
Florencia (Caq) Cap.,200.4358876834562,297.5492759634285,264.4220702692678,185.3374810788906,204.34105948463284,166.3114005293856,198.2532902532209,222.4904054587363,135.81881769719195,145.54411106135245
Acacías (Met),137.3065647381898,129.5101611009574,217.85202637903885,302.9388551000511,257.8871431330448,252.98477653011406,335.4060264186695,451.3697668642759,364.3260503841497,212.72748545475818
Tuluá (Vac),123.0906412343956,129.16596380461237,107.73024347035025,102.28110653885491,147.1659966617298,108.80737852929465,111.51125166809864,133.16244909831298,80.77471525784733,198.0366591842861
Yumbo (Vac),120.70593503295078,160.13119181980417,94.57665007594791,86.99845861426586,201.2409860808318,230.5099688673787,224.40469160254023,349.64719062547994,244.90015609020935,180.81088784380788
Funza (Cun),14.636807579205088,93.77772145482194,103.44122493655203,135.64809009768942,144.92131309444576,175.07319870808053,234.0939801686238,300.14366632809,286.55074520936836,249.30341692330254
Piedecuesta (San),201.1317704122878,412.9383122015999,519.626560887752,220.1221828883649,160.58608058608058,148.09725991913777,162.8780218518903,178.359096313912,120.68549360366883,115.57122542779994
Candelaria (Vac),63.24165210192255,97.70728714581108,167.1715471782789,146.46649578908824,125.23822488429077,266.14296599165084,256.8702168536583,325.1140010133423,278.7880058272982,247.66899766899766
Buenaventura (Vac),137.58952458498814,170.8049348061397,133.76560049552577,103.60553830618059,101.56138460939425,90.58847044107881,100.37617011997037,75.91512816259872,63.025941984462044,71.06851193227737
Sabaneta (Ant),51.13437575692333,160.33855090748992,155.1958546032886,128.7773651901029,166.31259484066769,176.64124280567125,217.09232675236697,390.53757665279085,271.09529109683393,333.11993402706196
Copacabana (Ant),78.29562780731034,182.93674453899942,278.82652720893316,284.73953549402967,216.9893688048893,313.75,240.7724272793938,318.8698770245229,296.2471412150873,313.86367348843726
Apartadó (Ant),123.325651735561,283.4612293916622,263.07818787590327,198.19758774901746,122.31101708222111,255.92272577759593,196.48672344689376,222.7343141864032,153.31602835587535,105.37250300797395
Tocancipá (Cun),18.645700612200503,97.51484885198427,319.63214265687213,252.43801982302764,480.0480048004801,504.4165504416551,500.940630878943,540.6087633311597,534.3122259610482,466.01094629967474
Cartago (Vac),188.58958747883935,135.9129562924728,184.03223532380025,151.19734959940115,167.24502501307754,137.63214149755484,196.6468077668206,210.80540705002826,150.3315926517342,153.54729971004556
Santander De Quilichao (Cau),131.72234067756457,328.9227078491641,373.4732081626601,240.80941262647073,173.84218389243514,273.72997343209084,180.52937584623146,167.65415843756858,219.45102410477918,185.75316428355436
Jamundí (Vac),41.85738782895181,76.27157988287338,74.90636704119851,78.6882728883714,118.21587845656349,132.79807991033084,128.03101461587704,159.4488306094158,140.59546313799623,97.95181005560379
Riohacha (Lag) Cap.,154.7540193894141,171.73338979362586,221.55304678375967,217.01123907312333,146.79757890369865,90.42284172937516,154.57864931950712,128.85411872986654,78.76346139158329,80.54108537355049
Caldas (Ant),87.21437292865865,215.54574065748062,243.5974259437772,211.53846153846152,203.42047766141792,325.7488549805285,218.1652541864953,409.5168409375221,185.9556960554148,146.47822852892372
Ipiales (Nar),82.16563885992967,139.55447890884196,120.32015624182607,237.54204667614525,134.3252738169043,224.15338988895786,145.89592182050487,178.74104136084966,220.81148219707424,160.2426038561607
Aguachica (Ces),55.02751375687844,171.1116355912202,303.7198449582506,373.16597404800274,196.13030350024175,257.4867547067706,153.3897447999191,245.17087667161962,119.60749214821566,114.8105625717566
Villa De San Diego De Ubaté (Cun),84.18925745074928,277.9951958111792,289.870076090895,264.64841334619473,331.3125616805301,499.9776795678764,515.8704781394556,526.9200803706892,423.3834900316047,214.5425026093007
Tumaco + (Nar),78.52506536794006,38.2716049382716,59.209512454274844,75.60514114959817,58.351108079657145,83.27371248284678,47.850240418281125,67.30417597124206,88.21494913067471,114.89300588826654
La Estrella (Ant),143.86310289997726,119.03344839900012,129.95925996232643,166.10344235065008,191.48787476413446,222.5358228397742,238.35692625501542,357.21735502711726,237.52054231717338,269.2691806884695
Magangué (Bol),154.8835244606455,206.55220878856352,194.7981952293691,179.13906527522622,141.81736324754257,135.00693278844048,142.6981363623391,141.35120500144166,102.98517848444784,174.30845017051914
Rionegro (Ant),55.11402212548425,77.71349624384769,119.45773893474525,172.33429830462356,155.75979035175138,111.78548651766711,144.76030630441625,169.37249555913579,155.27108025277317,87.45810689917616
La Dorada (Cal),182.96692301094944,291.64058498833435,298.254293589653,189.68933102895923,118.21152910089702,142.52041879076907,254.03345674675026,433.996383363472,273.50336568462143,191.99663348368688
Espinal (Tol),82.76846236175527,246.59682132421068,336.1296662916067,237.28669063214878,245.41095696087612,247.2834150546143,267.5491093430965,273.7956501593631,256.3635599512489,279.52871458720597
Barbosa (Ant),55.249749329841,117.05348133198788,196.8934587617589,244.86277889870516,238.60378302449536,277.9760339581533,454.4869082010046,483.6868897302585,233.70738408292152,249.43788645306353
Chiquinquirá (Boy),285.0605753722666,268.92688897956157,355.5588138264726,456.95914460137993,228.35123273985798,283.7078159752018,303.7887287477345,371.85550757419975,320.1307768279808,308.00995109072755
Cajicá (Cun),4.506872981296477,64.41454337245919,40.82188052796299,69.67921752819427,144.69140606001653,120.63824459973142,200.07099293297622,260.6590951405697,181.5082230244685,187.21844101644012
San Andrés (Sap) Cap.,237.80355984722922,288.77217680076524,376.24586219995297,263.3050190264928,204.37322529887322,262.60690585187547,255.9504117841659,330.95548391522055,348.5386877943452,331.03075545947405
Ocaña + (Nsa),206.4465168882227,282.18064919408846,270.50919377652053,230.81814143490493,193.6198456114244,195.82193045111273,130.69570328208619,140.3476655759212,76.64056334608146,92.154063465446
San José Del Guaviare (Guv) Cap.,99.4560363724933,146.48339520417377,223.28485614922542,145.6056223184298,230.99498248603618,231.90326321020373,261.5549982085274,321.0301031506561,280.03985843383845,331.39319718736334
Puerto Asís (Put),73.39204697091006,109.68502390151266,105.96451794171952,122.69938650306749,129.4957374319762,278.433508867502,290.1310797339721,250.94287014073348,182.41306424993488,198.55440962203238
Caucasia (Ant),87.45447575234809,138.9444928526011,206.95555658326782,155.34993423141472,106.4148182634432,149.39168565409915,182.33833191863937,212.53108009120265,156.46749235442937,136.0557828709771
Arauca (Ara) Cap.,344.2496132026818,256.25988066704065,582.4658975611588,424.0809542432538,219.6646608634691,243.8095238095238,213.81205197595392,170.46084948004398,125.54177253026454,60.1239934159299
Turbaco (Bol),14.334275299995904,134.0225923798583,79.26364077717999,76.93206606419446,97.94039898826617,134.7745713166929,122.5317348377997,123.3538343931339,131.51108818978855,163.402864656471
Quibdó (Cho) Cap.,97.13570098259585,190.61385603888522,143.95959691312865,84.23417099536712,68.09195509026053,102.27464972854925,131.4733422510988,109.94343599775563,115.1085631742879,118.7400116499634
Chaparral (Tol),109.89889301842307,149.77234603402826,287.0985106764759,216.99315177576045,252.14922469076976,225.45238801542567,238.46593484558838,377.2917526380947,221.54690716596411,336.43031784841077
Turbo (Ant),92.28718404457129,128.19323443337748,115.60405196360553,78.58031563093445,62.624446014516025,118.3710265354917,149.7799387054405,147.46362563900905,62.556785177020814,60.12876354730374
Santa Rosa De Cabal (Ris),147.97123646841982,99.85864166310029,143.6038087352515,203.94465097067328,192.7079318584753,273.4116689556946,183.94396008668045,185.0,108.96483407627538,128.66385648465837
Granada (Met),100.59583687998142,280.0779347296639,236.8282994828749,181.59001993061193,180.03368372147048,180.59337824279777,185.61287671621068,247.28131059094613,195.1899616591147,177.1405638052007
Garzón (Hui),168.9607457577744,189.8351885408577,211.3864968008285,236.58533170943403,205.8522837169462,206.02521421164656,175.35340455379304,212.6862676904144,176.50259445542977,143.56083555040433
Villa Del Rosario (Nsa),118.77956578322214,131.7712944470753,84.7725949606267,122.01393580655245,144.18549905838043,146.3350980538364,149.2081183597893,136.52724339084025,89.0778240316094,73.74696013274452
El Carmen De Bolívar (Bol),223.5942413663772,180.3986087659292,154.17200985548175,283.54299202625293,272.347464031598,310.80248641989135,154.28059783731663,172.43017935454088,92.69708205706917,146.3174556724617
San Sebastián De Mariquita (Tol),119.48080160755988,245.9127144980408,348.92771828112836,269.10369817755515,238.28435266084196,378.111542905157,352.17697545196046,377.1327507282563,293.2399117685221,238.19386909693458
Los Patios (Nsa),153.80960122047293,135.12351517682754,140.58782533464708,133.4113516676419,121.2243660975856,139.7273716321437,169.71816498662827,173.48253507695117,82.76056963494514,80.37373788114733
Puerto Boyacá (Boy),112.42270938729624,311.54034447460947,241.71043090377725,197.51264297961927,151.9171516603903,182.77310924369746,277.59938679538436,259.1419522027066,296.3417126507255,274.21189470263243
Sabanalarga (Atl),36.85701780654673,73.96954730637049,115.48638830335919,159.74616884619198,102.93691896934409,115.45796608422246,129.93633119771312,156.1226593874886,126.15235322658903,88.2858157321485
Calarcá (Qui),42.51399418975413,101.45846544071021,179.47279865395402,140.39087042339662,60.45367736971546,131.3082087935889,156.22913606623047,129.29442186922793,179.6804812312019,219.57420580908598
Sibaté (Cun),28.37684449489217,54.65227490094275,75.46674541457492,50.254412965638544,74.64692006807799,182.32579340208534,551.0393365704621,301.72639974812404,264.5435352173581,296.8093000247341
La Mesa (Cun),21.713954834973944,122.13420804689954,60.356100995875664,141.41998521518335,134.58126873432434,220.51356448571013,393.03606521077256,537.748908529443,203.89201465957777,253.46952091750947
Chinchiná (Cal),120.80404000396078,211.39142975680107,206.9169376293231,217.87347635778357,159.93446587739658,343.8085488575126,256.37591596992365,218.1542255524993,191.7870036101083,111.74224788155323
Puerto Tejada (Cau),92.46417013407304,175.0121536217793,160.15918852677814,142.66025098532293,134.5668629100084,192.0860545524395,212.95432249419758,272.99055215306464,341.4817954877302,362.1579943456623
Maicao (Lag),44.84393650626166,82.57371962351544,70.43582164643733,62.90806261489883,43.38089599137072,46.41227520801646,63.75896948214749,78.18897429801622,57.786917250175705,63.182226788236804
Girardota (Ant),85.4576151072389,143.5632396070469,209.6224779795618,146.6624385603298,127.75347450737486,195.62845641623719,148.79038924300593,242.34094115093862,252.90304196053285,203.42312008978675
San Gil (San),209.22889641267548,263.0639433285105,333.2777870354941,158.56236786469344,201.65247961168512,198.1665288116901,221.21669180492708,263.4980610520036,129.92566278534306,127.37397325146563
Sahagún (Cor),18.457353798329123,119.17691043470741,73.24334864785169,159.80898126474708,128.20989260098852,91.6993727762902,107.95315377427812,173.66266252755656,85.8046870810318,38.193365013101214
Mocoa (Put) Cap.,90.62075215224287,186.25907292906794,252.52052898374518,213.12251812452186,187.9499273023866,185.3905329544667,159.4896331738437,215.8815161911137,146.93257610777258,197.09729439168606
Zarzal (Vac),140.23888969485952,147.3501135320547,156.51713260613067,305.1051051051051,369.70781156827667,327.08397525538624,226.3777206593251,304.9138032133224,209.59478341872378,164.17323744999652
Corozal (Suc),121.99641732040273,184.0349666436623,222.3372826120062,207.97853902611786,127.65136334624691,131.37379453716002,114.32120023146516,168.42281085143995,158.44148687002286,155.56343986244917
Ciénaga (Mag),73.75390209598298,85.51832657738554,110.64206441070334,98.03755852673213,84.11689750231113,105.49127039293454,73.18701292434393,72.87417323458354,66.6698040692111,85.50529744183697
Cereté (Cor),36.65035560750441,66.59810978894275,108.48403250646545,86.21515470830539,74.6586022775599,73.67066415502546,95.01056185372063,146.38743263890797,78.15908099461974,68.63975867705896
Malambo (Atl),31.513231298600644,121.51279236396853,115.96443757247778,98.18834456060716,138.8423047822594,43.87661004848737,53.021509536706645,117.52700658010485,60.508690299830995,74.96767448898181
Barbosa (San),234.4261729927259,268.96363883971134,261.88557614826755,282.88543140028287,363.9291465378422,369.44270507201,297.06305699323184,369.461857605766,255.46238692032577,220.82960310355116
Piendamó (Cau),81.90427437931918,98.69170230533695,127.73311293109926,212.83967727565215,100.44588171884952,265.94458681881923,186.4378421014891,272.64752602005734,211.68999176761142,200.68606631974424
La Plata (Hui),129.6725336284104,139.89115785522972,101.04922781548412,94.63408155133484,147.47812407826171,115.00769417672309,185.9570375120231,216.2024672516851,152.98719323701974,84.52556115580879
San Agustín (Hui),126.92771466649744,115.9256822383056,185.5689233909628,211.75387448212368,205.88591498122804,269.53370668743077,432.887597473834,317.55366068803295,221.69715002479506,144.75550794707738
Villamaría (Cal),24.872322079989388,32.683476868269246,85.12551998843577,69.38421509106678,74.24364288807772,120.8660049252897,127.54156223583324,110.26168773890033,120.9471766848816,207.83719419787835
Sampués (Suc),46.71041875890417,128.57011663146292,191.6140667267809,130.3521717997437,150.68345710903026,113.09847945377625,129.04811651201376,280.802408032161,173.96520695860826,209.9300893193116
Puerto Wilches (San),83.64970079145486,66.79601768504088,47.226245198665076,158.55743820923365,186.02665365496628,134.04027165495054,239.72402502484942,430.82261095850805,169.30184510315934,313.41710117673875
Moniquirá (Boy),168.31953416431625,72.37199203908088,125.54927809165098,211.0936447338873,159.4896331738437,328.6446693834626,342.94148289633614,478.44827586206895,312.6873982695109,395.91315453384425
Inírida (Gua) Cap.,101.84040154215465,74.03751233958539,129.75040120189846,118.85502987883389,206.2575363330583,272.3961680898601,246.41510554285546,249.99273276939627,174.47015416297228,284.5150567621623
Tame (Ara),202.70099070109205,232.43608007797854,306.42512195719854,205.2065188861581,163.88964763725758,109.11191459318371,202.1687189854806,263.2733655111891,141.86074004019386,114.99181414204413
Pradera (Vac),125.36653775870128,110.3916781657998,152.60380237807593,110.02729523285585,67.20571248556126,246.2540172795192,114.19080244991177,192.05352717660665,166.08570842731189,132.33168427696003
Guarne (Ant),47.06620646375902,80.90926603737238,126.91076468471199,104.0215473205164,99.78048293753741,61.64793743615034,122.0791279079764,148.96822575457483,163.3741768775527,187.12759147092135
La Calera (Cun),27.563395810363836,117.83487912422076,124.44184173925775,245.9419576979833,204.2319539306281,120.89590226520744,407.0844852204028,318.4899485741,138.8062661114416,184.55266637285146
Chinú (Cor),51.9953204211621,53.74725888979662,108.63082559427451,105.36519576853374,129.39040424066616,173.83026716056537,205.36411056803712,248.51299600749613,133.54376593419934,48.25769609715883
Flandes (Tol),49.53998584571833,275.82304890554826,197.92182088075214,151.53650972652946,214.87195744830743,245.5278849526482,325.0043683382841,264.808362369338,264.2007926023778,270.53274139844615
San Vicente Del Caguán (Caq),36.97313285679073,44.70908610563537,116.50797476999719,149.16467780429593,98.5823852993947,175.96782302664656,171.12543494381381,137.34971495230388,109.83487536534058,139.95285798467884
Gachancipá (Cun),43.862855471891216,138.9564371569513,270.6806628375256,224.83137646764928,364.14894866674496,427.06964520367933,387.0767960363336,441.68734491315143,485.95073133179363,201.179002526434
Mitú (Vau) Cap.,7.506943923128894,40.053890689291045,116.50485436893204,202.9793236316097,247.90619765494137,245.9906715225864,189.06473942609702,268.1668464161833,251.13008538422903,171.01325352714835
San Pedro De Los Milagros (Ant),57.736720554272516,128.75536480686696,84.80165834354094,157.6701910591727,236.91284340972254,320.7555575355281,533.1002840288398,378.5923249010497,194.8904800237258,233.60587351910561
Sabana De Torres (San),86.64955070603337,184.09191899955565,162.9430012847429,169.7897693946223,154.28830736651037,188.86298580576621,182.31276768144463,266.1324939190156,227.19527433829376,234.04675295378283
Timbío (Cau),31.69663439372983,51.623264884708036,114.27265455376528,105.22124900466386,104.28704303954451,189.44142638250452,143.30200898393363,202.27421823748085,233.22033898305082,274.4296168747309
Honda (Tol),117.85040854808295,106.7995728017088,155.62649640861932,116.34904714142428,222.73518810999067,321.33414683750254,313.7478608100399,434.7649425053838,275.6831265709884,177.97192897302108
Galapa (Atl),36.81885125184094,43.215989916269024,52.68148772521336,39.32094438650779,92.24484417210252,87.14596949891067,85.04797003924143,108.44874331354876,117.31479469910929,153.2512174162131
Guamo (Tol),86.83414677965087,177.45962041687972,172.18983173730476,99.92127414764126,88.03885853066181,201.06013525863645,292.9329915781765,340.79844206426486,163.9443803509624,124.18973768704186
Riosucio (Cal),12.629186048959145,76.80810429295026,73.6226430528856,144.9129515950488,78.77892663712457,103.17104981409746,202.0940796058203,192.7076377096411,122.92446764249783,78.67231109279587
La Virginia (Ris),203.16509837467922,235.93336669764784,354.3433909588747,307.7693876820671,193.38896250402894,304.4848832210918,275.18673385511596,269.5322197396886,193.21974354470402,253.79828251573204
Villeta (Cun),106.69170365312394,236.20089507707607,289.12179255511387,279.39464493597205,186.06035798012874,228.68577145715713,264.35045317220545,313.686643552914,227.2872783148729,174.31906614785993
Dagua (Vac),100.35658616787309,91.45628177042347,130.72722288991503,102.55980911317161,127.98546745659849,139.46429303909102,161.17515046414363,200.8969337851823,128.9516632749693,104.02912815588364
Valle Del Guamuez / La Hormiga (Put),9.386146048432513,18.59542552532077,27.558331802314896,45.466945530599254,86.67842305048272,146.70500557479022,173.11021350259665,219.12350597609563,277.92594256197185,202.2104650840697
Segovia (Ant),19.630387840376905,77.58811793393926,73.76041524381915,123.75238761400016,105.54089709762533,144.7327612943244,162.52317224916834,190.0475118779695,201.93562686236362,193.98171722315172
Santa Rosa (Bol),70.81794729121351,199.4316198833325,192.20343994874574,38.88213851761847,133.56866860659255,215.93310668014334,276.67455040385556,246.26209322779246,517.7965364198068,318.814355262591
Líbano (Tol),23.731048121292027,101.05307945963195,166.25103906899417,197.17472922237528,168.60196339705763,186.64909969257795,165.60404073859402,200.9248045799846,233.4267040149393,194.5258774212992
El Cerrito (Vac),145.53686934023287,161.50740242261105,125.27739995704773,75.16240448111097,92.084292544714,73.89812615465823,126.02173874993437,161.9052593095524,115.8147655183143,142.45258731657083
San Martín (Ces),16.808135137406502,16.42373229316362,52.07290206288804,144.04173317242186,153.70773037414713,470.83348308953026,125.13469359379887,234.95760547553377,100.69141437873397,298.0724647280917
Fundación (Mag),115.71469898106778,173.16154860438147,261.67755684043937,103.31215691112071,42.14772778588954,96.09644588750892,92.21035309472131,111.77555468619012,84.39402324294412,115.17262182246964
Yarumal (Ant),62.16276698908422,111.3365332277698,174.4857585215404,180.36023300592262,96.28809397717973,121.09412099914523,117.15638033647313,145.36225196123672,222.68172419277874,196.88562734920353
Andes (Ant),58.9720000943552,305.84637101517467,274.11381580488717,193.84823784945232,240.35683745868866,130.39599203898152,210.41200027149938,162.63785228918346,155.78032779691512,116.65838536153298
Leticia (Ama) Cap.,278.29521736203066,405.1614039723433,187.9009092676184,197.01720193203965,230.55832502492524,235.0872889324993,156.8248989685747,116.11658892759442,71.14974136107533,106.95588538832493
Paz De Ariporo (Cas),74.21701053881549,476.41316420178873,643.8631790744466,515.7544670537173,168.15061884940872,184.4768183174629,144.58992690175916,214.91111700716368,187.17211926291094,186.10259233047626
Sevilla (Vac),81.06647450909746,93.70786003245492,164.66059045896242,237.8373286864786,163.76711841074692,197.57607883767437,199.25643330984374,91.84512012374923,163.18694504439645,173.94205108654214
Cimitarra (San),136.81227401544024,237.49157546776212,224.2577384712571,195.4336766348182,142.65335235378032,109.62962962962963,293.5790483388077,301.81954065940386,139.77635782747603,138.7826776559889
Guacarí (Vac),82.32460286001768,155.4498902706657,319.7515073999635,188.39258584017014,135.57892199692688,131.71680886094896,113.16933706593602,216.23863266092008,258.82352941176475,274.5086587039687
Lebrija (San),117.86409757097468,90.88613986367079,102.04843567215073,144.32485322896284,83.66200549778894,132.11264341175107,187.91460073807423,261.9383437437034,104.42587984358337,59.56451719649672
Socorro (San),176.59755379684742,174.75162616096566,163.41963599077158,129.68527597659337,87.070091423596,142.57545881996055,181.39645533484003,197.01826094627577,172.17731345025828,269.47929645620235
Acevedo (Hui),106.86957636899926,193.82294695150213,186.9081242731351,229.22636103151862,262.37184144667793,175.67675477122097,320.18341370859355,360.6428851430811,198.34325049585811,212.28144660156704
Ortega (Tol),32.09429888545253,162.9375309144869,110.3015877623291,63.89961950681111,63.57095385326669,89.97765071256494,183.56643356643357,226.63877266387726,191.33762393459733,242.95713541967953
Agustín Codazzi (Ces),7.065764604052216,132.69778080421838,63.698653720345696,62.56975682348565,74.0521327014218,44.54059557139221,106.68563300142249,128.75081415956012,98.53834784036788,107.54430678118416
