Municipio,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023
"Bogotá, D.C. Cap.",66.9934394961277,49.9363078342395,50.226560550330795,123.35349792550517,135.1893527828285,130.47765463156162,111.131844128743,99.35963836359373,92.62618846967843,93.47278113526508
Medellín (Ant) Cap.,22.802571153395906,41.66682824950631,41.25768743431202,75.84848416238368,87.96401015356003,86.9724526835632,67.22127839635213,64.70492223750786,64.25667768100368,63.04336275482538
Cali (Vac) Cap.,35.844728530109116,39.60530070759031,41.34950578688155,88.95478131949592,102.35037766391547,112.15748802917345,71.56124257307948,66.45330959559297,61.729829405582954,49.3202683231544
Villavicencio (Met) Cap.,168.11113969225536,170.95988008953526,183.81850751860625,240.55970864481506,227.94221448402428,209.7159740471842,145.9741574393639,151.2941835387564,182.4340052655037,205.8037001678312
Barranquilla (Atl) Cap.,42.53978120661919,45.33479095480251,38.542081529349794,71.812069169927,71.12546515473933,65.16198787504344,50.147145379635084,46.56606135926641,38.019829741259436,49.879107209188604
Ibagué (Tol) Cap.,102.58430538138545,106.04556476036218,123.06664413964704,164.73805696699145,186.35475374550398,151.09487825670087,109.40656180639104,120.13472778060303,93.9426306510353,118.48645476055098
Cartagena De Indias (Bol) Cap.,24.357857888065944,21.90435383758937,22.109009050941694,80.818514863079,84.99093053250364,82.69526793764976,55.40780141843972,47.60873855043365,51.46748686062548,55.65096614957253
Cúcuta (Nsa) Cap.,39.19181100571871,59.90097758989978,64.26187079981766,103.3735389800767,97.22993051994126,101.17499135741333,71.8048760400769,52.41841828374737,53.915094458740434,56.560517239645655
Soacha (Cun),10.166012908918278,8.898962272032197,2.2298188529468774,115.2192883229372,91.33886415653936,81.63253796829443,70.46664578766051,58.062968332074234,59.01361890811196,67.12709275929645
Bucaramanga (San) Cap.,47.95358530541693,47.39720843057571,68.84614221442638,87.6803804627069,117.87379760122519,103.58692823625208,77.37542556484061,66.74600215866339,63.33132461019731,55.66446040764993
Neiva (Hui) Cap.,150.63065597599288,120.84644676670551,124.62469345190345,143.6264691967966,165.3646416260017,135.43868006835638,119.09727558121665,114.86118671747414,123.94752618020188,114.70563799651059
Yopal (Cas) Cap.,138.69265965858276,226.15092397898573,222.08812606145062,243.46449983261815,227.39011951339702,255.16963308565175,213.29521408311197,233.05734437289175,314.65877803814686,142.11117720933308
Popayán (Cau) Cap.,68.58642714175957,75.62373281352882,166.87660473762037,201.87611047781593,195.24679383384844,195.34707491824307,109.9924111381142,99.65289100046016,108.54119425547997,87.88716847340288
Santa Marta (Mag) Cap.,69.63758180253204,55.831159753831464,85.08141411177938,125.86221788971014,109.57707655571403,103.7911591419675,75.00761215865967,58.68598246002132,51.41285792129126,67.63690642783841
Pereira (Ris) Cap.,83.72434147160442,76.38966632203513,82.34702080242597,149.13501690196858,111.4989438631709,99.06732768000407,76.30595333178206,70.09107680276537,78.08427745259831,64.22489724016441
Armenia (Qui) Cap.,115.94101369575115,96.1551861090595,167.73243046020937,181.69476650508403,208.32768759654212,173.55443479883007,82.35880878318962,92.3935771875395,98.54391763264236,102.86312893230595
Pasto (Nar) Cap.,69.48225350652044,46.2069036728035,55.24379213945075,158.93449902361496,132.33909347720967,130.36349007506087,85.33096953811747,72.08960508652027,68.1918225791267,70.65233965985219
Valledupar (Ces) Cap.,40.47243178941814,45.28408066721476,71.99470601802454,98.399480821583,85.90521858899147,66.57776653007194,54.22586479934553,47.96612599102427,61.40770367794104,65.06250647943918
Florencia (Caq) Cap.,205.26566810956356,200.16951292085187,227.9294316121969,208.57915877045565,191.86675062074536,189.73554144901735,172.82138129945494,131.54959705786467,224.10104920036673,146.66368114643979
Barrancabermeja (San),140.70382612076995,117.86701349374086,161.70225627540765,211.8823629121112,245.65558104914587,195.66830848120907,126.70301667070028,124.37752568513243,129.95542389223482,110.53607684801058
Manizales (Cal) Cap.,54.22591903377534,54.56210353514986,64.43905100562549,108.30753750585211,102.66964086343786,103.7203137482751,59.171597633136095,59.32357790052302,54.61628754594485,46.89797182631609
Fusagasugá (Cun),55.06559798617241,27.636107831068006,11.999040076793856,201.96015669059702,174.0097329925342,186.27691803815605,154.40208118435478,162.19993012926088,165.71912422886174,166.43240668317267
Montería (Cor) Cap.,52.331306296203735,58.08881462908708,61.402739314043686,92.69199009083403,82.49564606312445,65.75017339603654,47.691229958799525,50.82836497513531,41.3260194076344,42.81145332292427
Sincelejo (Suc) Cap.,52.250389970976244,60.32909521439452,73.33725458078638,113.01342217851717,113.76195670565532,106.05822736232491,86.74915206956261,85.21716958216747,71.39868360752641,60.85005887654345
Envigado (Ant),48.43488831484577,80.17190347675714,63.06985672173853,115.01145639409997,127.5956093127316,131.71603547438949,77.209874606209,100.81177871814572,96.07686148919134,79.62191415811651
Bello (Ant),12.057309640026942,26.938005852894,25.219116089996216,56.27108940436954,71.80276641698451,58.492888935930786,38.03286764199843,37.80104880079739,31.60733852161942,40.28521238778926
Palmira (Vac),30.821616226847095,35.07961611206768,41.880553172306485,68.56666734172528,83.02461536699742,71.30357711013136,58.42753715229264,60.91074190406418,61.03576863263156,59.77170529228641
Facatativá (Cun),4.377593724281637,4.185186115226544,9.575028326125464,182.05954864403566,181.43874470206038,164.8637509206019,85.26843529215658,110.35418143707037,231.30853689879203,89.50158080714154
