Municipio,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023
Maicao (Lag),13.189393090076958,14.837465244850431,10.062260235205333,19.54425246288119,11.138338159946537,18.453073275476424,14.588916745915101,15.849116411760045,15.09748288518104,6.677796327212021
Cartago (Vac),7.424786908615723,9.655018753017194,8.904785580183884,13.340942611711867,11.78819559563542,21.230489911856864,21.121323797177023,12.315092508077251,21.578697509818305,17.854337175586693
Malambo (Atl),0.8517089540162336,2.5140577730476243,1.644885639325926,4.024112481992097,2.340038844644821,2.974685427016093,5.0155481994181965,11.260072486716632,20.169563433277,44.70549396131943
Barrancabermeja (San),25.070863563337188,19.813851406275404,14.104869706266088,14.956402087913732,15.230646025047044,16.86795762769044,11.863578339953209,3.2854440747016116,5.12369054772252,19.887243951734124
Sabaneta (Ant),5.382565869149824,11.828253755470566,5.1304414744888795,8.751859770201168,7.283763277693476,16.377333770062233,17.049135608824635,15.666263819882726,37.468454867042084,41.23308629650929
Chaparral (Tol),49.95404228110139,51.92107995846313,21.931136232230795,7.963051441312311,31.766831457104853,45.48600810837536,45.32823554916143,47.16146907976184,31.369473581021467,46.9437652811736
Floridablanca (San),1.839188697081943,4.3478890998420265,2.4950722323411263,4.203034590974684,9.248634113758198,6.983008013833007,7.145269831371632,7.065662486149696,7.6495242952078915,5.696545045429946
Tame (Ara),45.60772290774571,32.491064957136786,34.31961365920623,54.88081319048415,45.524902121460435,59.90458056096361,42.88427372419286,43.87889425186486,31.524608897820862,37.031262181336245
Fusagasugá (Cun),13.98491377426601,14.23678282206534,20.798336133109352,12.95593458015151,9.386417132377362,25.24632222495155,11.02872008459677,9.981534161800669,10.281843474053465,11.17390716247449
Copacabana (Ant),5.494430021565638,12.195782969266627,9.338687514174794,14.433801338407035,20.543372194545732,6.25,23.221706184307017,14.439390657714243,48.58453115927431,33.83660420507316
Yumbo (Vac),9.734349599431514,11.575748806250903,5.731918186421086,15.130166715524496,10.248383550412731,15.6122289671133,9.085210186337662,24.393990043638137,16.147263038914904,24.048738777255238
Zipaquirá (Cun),8.314625426124552,1.7720756321879818,4.236462384450489,10.505729663331772,6.128530608180056,10.097076175227546,10.932546190007653,6.57051808535103,21.658396132065256,10.52990182415064
Caldas (Ant),2.6835191670356506,5.289466028404433,1.3026600317849046,7.6923076923076925,6.27840980436475,12.246197555658966,19.17936300540618,23.6032761347275,19.757792705887823,32.04211249070207
Mocoa (Put) Cap.,15.760130809085716,24.962556165751376,31.79888142758272,10.929359903821632,19.50423773892691,29.454570656317138,27.147171604058503,28.449502133712663,29.716700785841642,29.320258669837596
