Municipio,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023
Montería (Cor) Cap.,48.05936292508507,46.0485875968763,53.04862512165679,56.56482246077621,53.36755374947804,48.10988297270967,21.503080353853488,50.63211646171781,45.80950264525511,44.554906173179106
Soledad (Atl),34.016294724532365,29.3552999823508,31.326942402424493,40.30625896171077,41.88748656868637,40.74819963483344,49.21841162342009,29.53904323038977,31.96585637842903,35.941160423153036
Armenia (Qui) Cap.,76.00966758905741,75.9486614919383,71.24305293773841,85.0194379118129,84.347307661039,65.62422966481675,54.33180549213633,69.37622988818757,70.7084603792661,47.96072269236352
Florencia (Caq) Cap.,43.4680238349664,72.73426745772697,70.59231740220271,69.1290926210653,88.50819146282062,71.4436298048769,43.93551618086685,121.2544112011622,131.85743551435718,134.90819525302282
Popayán (Cau) Cap.,54.07775986177197,63.56305128723328,77.3173458243801,71.6437300591618,78.28736177878947,61.181834274871036,80.47814146143803,52.11206226629568,59.56160241874528,57.2916354212285
Yopal (Cas) Cap.,98.51067415002137,93.38254445199692,82.7387136307365,111.3850086734228,115.77303735016297,78.91250504003226,50.94243504839531,107.0502634440077,103.03967027305514,110.1637032630489
Dosquebradas (Ris),42.07248072886946,38.735408467273366,34.97296684184657,54.16435145193147,79.19770879186657,76.54990918191248,61.36235586819367,68.71968575152735,83.00541072306936,70.40845596863781
Tunja (Boy) Cap.,69.67738752959747,61.93341550642711,63.39447511168791,75.34597340522595,92.72782066439484,91.29727185605653,19.016433820999215,71.4412298967702,100.15959495900061,85.87306101909992
Bello (Ant),32.22212058972717,44.89667642149,30.823364109995378,41.566100884063914,43.84755602530521,35.83850020518934,38.7819738663927,20.861899574024974,30.378164245778667,26.10758399380334
Sincelejo (Suc) Cap.,70.5570959462088,77.29665324344298,73.70952490860763,61.643684824645725,77.0413251107919,60.704380135014915,52.199744695794124,46.970093470486006,51.141382677018925,42.43058159499516
Barrancabermeja (San),75.72424096681436,103.64168427897903,109.81648557021454,98.71225378023064,105.14058868903442,80.00231331990322,57.96699349481518,55.85254926992739,64.27902687142797,67.52413062681818
Riohacha (Lag) Cap.,54.19401457216836,61.165316912798254,61.256268748998146,68.26696267517691,53.719403874179584,67.43398366258486,29.3548978929393,72.66209702812024,52.98632857251967,55.107058413481916
Palmira (Vac),40.801949100302345,44.14185027435183,36.64548402576818,41.95007073649859,37.217931026585056,42.895777464660696,46.709873299468676,26.6659929994751,37.06738460337899,36.25043237634036
Fusagasugá (Cun),81.28731131292118,75.37120317564003,55.99552035837132,62.49333150426022,90.25401088824387,100.9852888998062,90.8959448013717,65.50381793681689,81.04511914842143,54.10523468145543
Arauca (Ara) Cap.,130.221763795771,113.46830536998317,132.77717234727493,114.88071959327337,101.65332710171174,142.58503401360545,27.586777657468776,104.89898429541168,109.59996014546904,105.463398286959
Itagüí (Ant),29.07224647062928,28.63065312245903,34.553082172487485,37.633099417793815,37.579857196542655,41.931823787676976,68.79419071278426,28.17848182487922,37.44592073500993,33.249277404317795
Quibdó (Cho) Cap.,79.4746644403057,64.33217641312376,72.3731306885674,96.71330743912522,99.81661598458646,108.4265083588379,39.44641305074547,58.383755667773684,66.20623241396952,66.46453482293549
